Source;Month of Year;Device Category;Ad Content;Sessions;Users;New Users;Pageviews;Session Duration;Calculated AToS
MiQ;202108;mobile;MiQCrossixTargeting.SD_1623_v3_50.728;4;2;1;4;0;0:00:00
MiQ;202108;mobile;MiQCrossixTargeting.Dermicool_SDP_DTP_TalkToYourDoctor.300;1;1;1;1;0;0:00:00
MiQ;202108;mobile;MiQCrossixTargeting.Dermicool_SDP_DTP_TalkToYourDoctor.728;7;2;1;7;0;0:00:00
MiQ;202108;mobile;MiQCrossixTargeting.Dermicool_SDP_DTP_Unbranded_50Messaging.728;1;1;0;1;0;0:00:00
MiQ;202108;mobile;MiQPredictTargeting.Dermicool_SDP_DTP_Unbranded_50Messaging.728;1;1;1;1;0;0:00:00
MiQ;202108;tablet;MiQCrossixTargeting.Dermicool_SDP_DTP_TalkToYourDoctor.728;1;1;1;1;0;0:00:00
ParkinsonsNewsToday;202108;desktop;PNT_ROS_Display.SD_1624_v3_Symptom.300;2;2;2;3;18;0:00:18
ParkinsonsNewsToday;202108;desktop;ROS.NU1559Branded.300;6;4;4;9;1305;0:21:45
ParkinsonsNewsToday;202108;desktop;ROS.NU1559Branded.728;15;14;11;17;987;0:16:27
ParkinsonsNewsToday;202108;desktop;ROS.NU1623Unbranded50.300;2;2;1;2;0;0:00:00
ParkinsonsNewsToday;202108;desktop;ROS.NU1623Unbranded50.728;12;8;7;15;4420;1:13:40
ParkinsonsNewsToday;202108;desktop;ROS.NU1624UnbrandedSymp.300;2;2;1;2;0;0:00:00
ParkinsonsNewsToday;202108;desktop;ROS.NU1624UnbrandedSymp.728;4;4;4;4;0;0:00:00
ParkinsonsNewsToday;202108;mobile;ROS.NU1559Branded.300;33;33;32;43;2344;0:39:04
ParkinsonsNewsToday;202108;mobile;ROS.NU1623Unbranded50.300;35;22;21;30;1613;0:26:53
ParkinsonsNewsToday;202108;mobile;ROS.NU1624UnbrandedSymp.300;15;14;14;17;1521;0:25:21
ParkinsonsNewsToday;202108;mobile;ROS.NU1624UnbrandedSymp.320;7;7;7;7;0;0:00:00
ParkinsonsNewsToday;202108;mobile;ROS.NU1624UnbrandedSymp.728;2;1;1;2;0;0:00:00
ParkinsonsNewsToday;202108;tablet;ROS.NU1559Branded.300;4;3;3;6;5;0:00:05
ParkinsonsNewsToday;202108;tablet;ROS.NU1623Unbranded50.300;2;2;2;2;0;0:00:00
ParkinsonsNewsToday;202108;tablet;ROS.NU1624UnbrandedSymp.300;2;2;2;2;0;0:00:00
PulsePoint;202108;mobile;PulsePointConditionPopulation.SD_1623_v3_50.300;5;1;0;5;0;0:00:00
PulsePoint;202108;mobile;PulsePointConditionPopulation.Dermicool_SDP_DTP_TalkToYourDoctor.300;2;2;1;2;0;0:00:00
PulsePoint;202108;mobile;PulsePointConditionPopulation.Dermicool_SDP_DTP_Unbranded_50Messaging.300;1;1;1;1;0;0:00:00
RemedyHealth;202108;desktop;SDPConditionCenter.NU1559Branded.300;6;6;6;7;508;0:08:28
RemedyHealth;202108;desktop;SDPConditionCenter.NU1559Branded.728;1;1;1;1;0;0:00:00
RemedyHealth;202108;desktop;SDPConditionCenter.NU1623Unbranded50.300;4;4;4;10;1004;0:16:44
RemedyHealth;202108;desktop;SDPConditionCenter.NU1623Unbranded50.728;1;1;1;2;774;0:12:54
RemedyHealth;202108;desktop;SDPConditionCenter.NU1624UnbrandedSymp.300;3;3;3;3;0;0:00:00
RemedyHealth;202108;desktop;SDSDisplayMedia.NU1559Branded.300;6;6;6;9;344;0:05:44
RemedyHealth;202108;desktop;SDSDisplayMedia.NU1559Branded.728;5;5;5;5;0;0:00:00
RemedyHealth;202108;desktop;SDSDisplayMedia.NU1623Unbranded50.300;6;6;5;9;293;0:04:53
RemedyHealth;202108;desktop;SDSDisplayMedia.NU1623Unbranded50.728;7;4;3;8;721;0:12:01
RemedyHealth;202108;desktop;SDSDisplayMedia.NU1624UnbrandedSymp.300;6;6;5;6;278;0:04:38
RemedyHealth;202108;desktop;SDSDisplayMedia.NU1624UnbrandedSymp.728;6;6;6;7;25;0:00:25
RemedyHealth;202108;mobile;SDPConditionCenter.NU1559Branded.300;17;17;17;21;482;0:08:02
RemedyHealth;202108;mobile;SDPConditionCenter.NU1623Unbranded50.300;17;15;14;23;3229;0:53:49
RemedyHealth;202108;mobile;SDPConditionCenter.NU1624UnbrandedSymp.300;21;19;19;23;952;0:15:52
RemedyHealth;202108;mobile;SDSDisplayMedia.NU1559Branded.300;28;28;27;39;1649;0:27:29
RemedyHealth;202108;mobile;SDSDisplayMedia.NU1623Unbranded50.300;32;30;27;53;4635;1:17:15
RemedyHealth;202108;mobile;SDSDisplayMedia.NU1624UnbrandedSymp.300;28;27;22;34;1978;0:32:58
RemedyHealth;202108;mobile;SDSDisplayMedia.NU1624UnbrandedSymp.320;22;16;15;27;131;0:02:11
RemedyHealth;202108;tablet;SDPConditionCenter.NU1559Branded.300;8;7;7;10;461;0:07:41
RemedyHealth;202108;tablet;SDPConditionCenter.NU1623Unbranded50.300;7;6;6;11;1112;0:18:32
RemedyHealth;202108;tablet;SDPConditionCenter.NU1624UnbrandedSymp.300;5;5;4;9;2254;0:37:34
RemedyHealth;202108;tablet;SDPConditionCenter.NU1624UnbrandedSymp.728;2;2;2;2;223;0:03:43
RemedyHealth;202108;tablet;SDSDisplayMedia.NU1559Branded.300;2;2;2;2;0;0:00:00
RemedyHealth;202108;tablet;SDSDisplayMedia.NU1559Branded.728;1;1;1;1;0;0:00:00
RemedyHealth;202108;tablet;SDSDisplayMedia.NU1623Unbranded50.300;1;1;1;1;0;0:00:00
RemedyHealth;202108;tablet;SDSDisplayMedia.NU1623Unbranded50.728;2;2;2;2;0;0:00:00
RemedyHealth;202108;tablet;SDSDisplayMedia.NU1624UnbrandedSymp.300;2;2;2;3;37;0:00:37
RemedyHealth;202108;tablet;SDSDisplayMedia.NU1624UnbrandedSymp.320;1;1;1;1;266;0:04:26
RemedyHealth;202108;tablet;SDSDisplayMedia.NU1624UnbrandedSymp.728;2;2;1;2;0;0:00:00
Sharecare;202108;desktop;SDPMR.NU1559Branded.160;4;4;4;26;171;0:02:51
Sharecare;202108;desktop;SDPMR.NU1559Branded.300;4;4;4;35;261;0:04:21
Sharecare;202108;desktop;SDPMR.NU1559Branded.728;19;15;15;49;224;0:03:44
Sharecare;202108;desktop;SDPMR.NU1623Unbranded50.300;5;5;5;5;0;0:00:00
Sharecare;202108;desktop;SDPMR.NU1623Unbranded50.728;12;12;12;13;0;0:00:00
Sharecare;202108;desktop;SDPMR.NU1624UnbrandedSymp.160;1;1;1;1;0;0:00:00
Sharecare;202108;desktop;SDPMR.NU1624UnbrandedSymp.300;4;4;4;6;54;0:00:54
Sharecare;202108;desktop;SDPMR.NU1624UnbrandedSymp.320;8;8;8;8;0;0:00:00
Sharecare;202108;desktop;SDPMR.NU1624UnbrandedSymp.728;16;15;14;17;284;0:04:44
Sharecare;202108;desktop;SDPPerformanceDisplay.NU1559Branded.1;33;30;30;39;579;0:09:39
Sharecare;202108;mobile;SDPMR.NU1559Branded.160;1;1;1;1;0;0:00:00
Sharecare;202108;mobile;SDPMR.NU1559Branded.300;3;3;3;5;0;0:00:00
Sharecare;202108;mobile;SDPMR.NU1559Branded.728;3;3;3;3;0;0:00:00
Sharecare;202108;mobile;SDPMR.NU1623Unbranded50.300;5;5;5;5;0;0:00:00
Sharecare;202108;mobile;SDPMR.NU1623Unbranded50.728;9;9;9;10;1;0:00:01
Sharecare;202108;mobile;SDPMR.NU1624UnbrandedSymp.300;3;3;3;3;0;0:00:00
Sharecare;202108;mobile;SDPMR.NU1624UnbrandedSymp.320;41;37;37;43;283;0:04:43
Sharecare;202108;mobile;SDPMR.NU1624UnbrandedSymp.728;7;6;6;14;7;0:00:07
Sharecare;202108;mobile;SDPPerformanceDisplay.NU1559Branded.1;286;276;272;360;12649;3:30:49
Sharecare;202108;mobile;SDPPerformanceDisplay.NU1559Branded.300;27;26;26;39;1359;0:22:39
Sharecare;202108;tablet;SDPMR.NU1559Branded.160;2;2;1;2;0;0:00:00
Sharecare;202108;tablet;SDPMR.NU1559Branded.728;21;17;16;24;1098;0:18:18
Sharecare;202108;tablet;SDPMR.NU1623Unbranded50.160;1;1;0;1;0;0:00:00
Sharecare;202108;tablet;SDPMR.NU1623Unbranded50.728;7;7;7;7;0;0:00:00
Sharecare;202108;tablet;SDPMR.NU1624UnbrandedSymp.320;1;1;1;1;0;0:00:00
Sharecare;202108;tablet;SDPMR.NU1624UnbrandedSymp.728;4;4;4;4;0;0:00:00
Sharecare;202108;tablet;SDPPerformanceDisplay.NU1559Branded.1;16;15;14;17;513;0:08:33
Swoop;202108;desktop;SDAV.NU1559Branded.160;1;1;0;1;0;0:00:00
Swoop;202108;desktop;SDAV.NU1559Branded.300;1;1;1;1;0;0:00:00
Swoop;202108;desktop;SDAV.NU1559Branded.728;1;1;0;1;0;0:00:00
Swoop;202108;desktop;SDPCustom.NU1559Branded.160;10;10;10;101;859;0:14:19
Swoop;202108;desktop;SDPCustom.NU1559Branded.300;35;35;35;263;2114;0:35:14
Swoop;202108;desktop;SDPCustom.NU1559Branded.728;48;44;43;244;1225;0:20:25
Swoop;202108;desktop;SDPCustom.NU1623Unbranded50.160;8;8;8;8;0;0:00:00
Swoop;202108;desktop;SDPCustom.NU1623Unbranded50.300;13;13;12;15;1233;0:20:33
Swoop;202108;desktop;SDPCustom.NU1623Unbranded50.728;34;33;33;35;5;0:00:05
Swoop;202108;desktop;SDPCustom.NU1624UnbrandedSymp.160;5;5;5;5;0;0:00:00
Swoop;202108;desktop;SDPCustom.NU1624UnbrandedSymp.300;7;6;6;7;0;0:00:00
Swoop;202108;desktop;SDPCustom.NU1624UnbrandedSymp.320;16;16;16;16;0;0:00:00
Swoop;202108;desktop;SDPCustom.NU1624UnbrandedSymp.728;28;26;26;28;0;0:00:00
Swoop;202108;desktop;SwoopSDPCustom.NU1623Unbranded50.728;2;2;2;2;0;0:00:00
Swoop;202108;mobile;SDPCustom.NU1559Branded.300;103;73;68;133;5042;1:24:02
Swoop;202108;mobile;SDPCustom.NU1559Branded.728;25;23;23;28;109;0:01:49
Swoop;202108;mobile;SDPCustom.NU1623Unbranded50.160;1;1;1;1;0;0:00:00
Swoop;202108;mobile;SDPCustom.NU1623Unbranded50.300;49;42;38;53;28;0:00:28
Swoop;202108;mobile;SDPCustom.NU1623Unbranded50.728;113;79;77;119;5225;1:27:05
Swoop;202108;mobile;SDPCustom.NU1624UnbrandedSymp.160;1;1;1;1;0;0:00:00
Swoop;202108;mobile;SDPCustom.NU1624UnbrandedSymp.300;61;45;44;68;2620;0:43:40
Swoop;202108;mobile;SDPCustom.NU1624UnbrandedSymp.320;45;41;39;47;743;0:12:23
Swoop;202108;mobile;SDPCustom.NU1624UnbrandedSymp.728;82;63;59;87;2438;0:40:38
Swoop;202108;tablet;SDPCustom.NU1559Branded.300;10;7;7;10;0;0:00:00
Swoop;202108;tablet;SDPCustom.NU1559Branded.728;48;38;38;50;1114;0:18:34
Swoop;202108;tablet;SDPCustom.NU1623Unbranded50.300;8;6;6;8;0;0:00:00
Swoop;202108;tablet;SDPCustom.NU1623Unbranded50.728;28;20;19;28;1;0:00:01
Swoop;202108;tablet;SDPCustom.NU1624UnbrandedSymp.300;4;2;2;5;43;0:00:43
Swoop;202108;tablet;SDPCustom.NU1624UnbrandedSymp.320;3;3;3;5;22;0:00:22
Swoop;202108;tablet;SDPCustom.NU1624UnbrandedSymp.728;22;19;18;25;577;0:09:37
WebMD;202108;desktop;AudienceSDOnly.NU1559Branded.160;8;6;6;11;182;0:03:02
WebMD;202108;desktop;AudienceSDOnly.NU1559Branded.300;9;9;9;10;412;0:06:52
WebMD;202108;desktop;AudienceSDOnly.NU1559Branded.728;10;10;10;11;7;0:00:07
WebMD;202108;desktop;AudienceSDOnly.NU1623Unbranded50.160;2;2;2;2;0;0:00:00
WebMD;202108;desktop;AudienceSDOnly.NU1623Unbranded50.300;5;3;3;6;601;0:10:01
WebMD;202108;desktop;AudienceSDOnly.NU1623Unbranded50.728;9;9;8;9;323;0:05:23
WebMD;202108;desktop;AudienceSDOnly.NU1624UnbrandedSymp.300;6;6;5;6;0;0:00:00
WebMD;202108;desktop;AudienceSDOnly.NU1624UnbrandedSymp.728;7;7;7;10;338;0:05:38
WebMD;202108;desktop;NUMonographAV.NU1623Unbranded50.728;1;1;1;3;1405;0:23:25
WebMD;202108;desktop;RotationalBannerSDConditionCenter.NU1559Branded.160;2;2;2;3;0;0:00:00
WebMD;202108;desktop;RotationalBannerSDConditionCenter.NU1559Branded.300;16;16;16;18;155;0:02:35
WebMD;202108;desktop;RotationalBannerSDConditionCenter.NU1559Branded.728;8;7;7;9;139;0:02:19
WebMD;202108;desktop;RotationalBannerSDConditionCenter.NU1623Unbranded50.300;9;9;9;9;0;0:00:00
WebMD;202108;desktop;RotationalBannerSDConditionCenter.NU1623Unbranded50.728;8;8;8;10;1167;0:19:27
WebMD;202108;desktop;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.160;3;3;3;3;0;0:00:00
WebMD;202108;desktop;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300;9;7;6;9;293;0:04:53
WebMD;202108;desktop;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.728;3;3;2;3;0;0:00:00
WebMD;202108;mobile;AudienceSDOnly.NU1559Branded.300;49;44;44;58;317;0:05:17
WebMD;202108;mobile;AudienceSDOnly.NU1623Unbranded50.300;42;33;29;47;1871;0:31:11
WebMD;202108;mobile;AudienceSDOnly.NU1624UnbrandedSymp.300;24;23;20;26;1104;0:18:24
WebMD;202108;mobile;AudienceSDOnly.NU1624UnbrandedSymp.320;7;7;6;7;0;0:00:00
WebMD;202108;mobile;NUMonographAV.NU1559Branded.300;3;3;3;3;0;0:00:00
WebMD;202108;mobile;NUMonographAV.NU1623Unbranded50.300;2;2;2;4;468;0:07:48
WebMD;202108;mobile;NUMonographAV.NU1624UnbrandedSymp.300;2;2;2;4;414;0:06:54
WebMD;202108;mobile;RotationalBannerSDConditionCenter.NU1559Branded.300;49;49;49;58;783;0:13:03
WebMD;202108;mobile;RotationalBannerSDConditionCenter.NU1623Unbranded50.300;32;30;30;36;2011;0:33:31
WebMD;202108;mobile;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300;19;19;19;20;5;0:00:05
WebMD;202108;mobile;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.320;15;14;14;28;254;0:04:14
WebMD;202108;tablet;AudienceSDOnly.NU1559Branded.300;2;2;2;2;0;0:00:00
WebMD;202108;tablet;AudienceSDOnly.NU1559Branded.728;6;6;5;6;0;0:00:00
WebMD;202108;tablet;AudienceSDOnly.NU1623Unbranded50.160;1;1;1;1;0;0:00:00
WebMD;202108;tablet;AudienceSDOnly.NU1623Unbranded50.300;1;1;1;1;0;0:00:00
WebMD;202108;tablet;AudienceSDOnly.NU1623Unbranded50.728;4;4;3;4;0;0:00:00
WebMD;202108;tablet;AudienceSDOnly.NU1624UnbrandedSymp.728;2;2;2;2;0;0:00:00
WebMD;202108;tablet;NUMonographAV.NU1623Unbranded50.300;2;1;1;3;344;0:05:44
WebMD;202108;tablet;RotationalBannerSDConditionCenter.NU1559Branded.160;1;1;1;1;0;0:00:00
WebMD;202108;tablet;RotationalBannerSDConditionCenter.NU1559Branded.300;4;4;4;4;0;0:00:00
WebMD;202108;tablet;RotationalBannerSDConditionCenter.NU1623Unbranded50.300;5;5;5;5;0;0:00:00
WebMD;202108;tablet;RotationalBannerSDConditionCenter.NU1623Unbranded50.728;1;1;1;1;0;0:00:00
WebMD;202108;tablet;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.728;4;4;4;4;0;0:00:00
Zeta;202108;desktop;SDPCrossix.NU1559Branded.160;31;31;29;414;1906;0:31:46
Zeta;202108;desktop;SDPCrossix.NU1559Branded.300;32;31;29;374;1651;0:27:31
Zeta;202108;desktop;SDPCrossix.NU1559Branded.728;36;36;36;467;2027;0:33:47
Zeta;202108;desktop;SDPCrossix.NU1623Unbranded50.160;24;24;24;27;85;0:01:25
Zeta;202108;desktop;SDPCrossix.NU1623Unbranded50.300;27;27;27;30;81;0:01:21
Zeta;202108;desktop;SDPCrossix.NU1623Unbranded50.728;27;27;27;31;113;0:01:53
Zeta;202108;desktop;SDPCrossix.NU1624UnbrandedSymp.160;14;14;13;17;95;0:01:35
Zeta;202108;desktop;SDPCrossix.NU1624UnbrandedSymp.300;31;31;30;43;303;0:05:03
Zeta;202108;desktop;SDPCrossix.NU1624UnbrandedSymp.320;54;52;51;60;145;0:02:25
Zeta;202108;desktop;SDPCrossix.NU1624UnbrandedSymp.728;22;22;22;26;108;0:01:48
Zeta;202108;desktop;SDPSwoop.NU1559Branded.160;15;15;14;152;703;0:11:43
Zeta;202108;desktop;SDPSwoop.NU1559Branded.300;32;31;30;284;1166;0:19:26
Zeta;202108;desktop;SDPSwoop.NU1559Branded.728;27;27;27;274;1157;0:19:17
Zeta;202108;desktop;SDPSwoop.NU1623Unbranded50.160;11;11;11;12;27;0:00:27
Zeta;202108;desktop;SDPSwoop.NU1623Unbranded50.300;11;11;11;12;27;0:00:27
Zeta;202108;desktop;SDPSwoop.NU1623Unbranded50.728;11;10;9;13;54;0:00:54
Zeta;202108;desktop;SDPSwoop.NU1624UnbrandedSymp.160;6;6;6;7;40;0:00:40
Zeta;202108;desktop;SDPSwoop.NU1624UnbrandedSymp.300;16;16;15;18;32;0:00:32
Zeta;202108;desktop;SDPSwoop.NU1624UnbrandedSymp.320;24;21;20;25;308;0:05:08
Zeta;202108;desktop;SDPSwoop.NU1624UnbrandedSymp.728;7;7;7;7;0;0:00:00
Zeta;202108;desktop;SDPSwoopAV.NU1559Branded.160;3;3;3;49;210;0:03:30
Zeta;202108;desktop;SDPSwoopAV.NU1559Branded.300;6;6;6;64;270;0:04:30
Zeta;202108;desktop;SDPSwoopAV.NU1559Branded.728;6;6;5;71;292;0:04:52
Zeta;202108;desktop;SDPSwoopAV.NU1623Unbranded50.160;1;1;1;1;0;0:00:00
Zeta;202108;desktop;SDPSwoopAV.NU1623Unbranded50.300;5;5;4;5;0;0:00:00
Zeta;202108;desktop;SDPSwoopAV.NU1623Unbranded50.728;3;3;3;3;0;0:00:00
Zeta;202108;desktop;SDPSwoopAV.NU1624UnbrandedSymp.160;2;2;1;2;0;0:00:00
Zeta;202108;desktop;SDPSwoopAV.NU1624UnbrandedSymp.300;4;4;4;4;0;0:00:00
Zeta;202108;desktop;SDPSwoopAV.NU1624UnbrandedSymp.320;9;9;8;12;481;0:08:01
Zeta;202108;desktop;SDPSwoopAV.NU1624UnbrandedSymp.728;6;6;6;6;0;0:00:00
Zeta;202108;mobile;SDPCrossix.NU1559Branded.300;7;7;7;11;471;0:07:51
Zeta;202108;mobile;SDPCrossix.NU1559Branded.728;1;1;1;1;0;0:00:00
Zeta;202108;mobile;SDPCrossix.NU1623Unbranded50.300;9;8;8;8;0;0:00:00
Zeta;202108;mobile;SDPCrossix.NU1623Unbranded50.728;3;3;3;3;0;0:00:00
Zeta;202108;mobile;SDPCrossix.NU1624UnbrandedSymp.160;2;2;2;2;0;0:00:00
Zeta;202108;mobile;SDPCrossix.NU1624UnbrandedSymp.300;7;7;7;8;1762;0:29:22
Zeta;202108;mobile;SDPCrossix.NU1624UnbrandedSymp.320;461;350;343;511;11526;3:12:06
Zeta;202108;mobile;SDPCrossix.NU1624UnbrandedSymp.728;3;3;3;3;0;0:00:00
Zeta;202108;mobile;SDPSwoop.NU1559Branded.160;4;4;4;4;0;0:00:00
Zeta;202108;mobile;SDPSwoop.NU1559Branded.728;5;5;5;5;0;0:00:00
Zeta;202108;mobile;SDPSwoop.NU1623Unbranded50.160;1;1;1;1;0;0:00:00
Zeta;202108;mobile;SDPSwoop.NU1623Unbranded50.728;1;1;1;1;0;0:00:00
Zeta;202108;mobile;SDPSwoop.NU1624UnbrandedSymp.160;3;3;3;3;0;0:00:00
Zeta;202108;mobile;SDPSwoop.NU1624UnbrandedSymp.300;4;4;4;4;0;0:00:00
Zeta;202108;mobile;SDPSwoop.NU1624UnbrandedSymp.320;192;174;172;209;3040;0:50:40
Zeta;202108;mobile;SDPSwoop.NU1624UnbrandedSymp.728;2;2;2;2;0;0:00:00
Zeta;202108;mobile;SDPSwoopAV.NU1559Branded.160;4;4;4;4;0;0:00:00
Zeta;202108;mobile;SDPSwoopAV.NU1559Branded.300;1;1;1;1;0;0:00:00
Zeta;202108;mobile;SDPSwoopAV.NU1559Branded.728;4;4;4;4;0;0:00:00
Zeta;202108;mobile;SDPSwoopAV.NU1623Unbranded50.300;1;1;1;1;0;0:00:00
Zeta;202108;mobile;SDPSwoopAV.NU1624UnbrandedSymp.300;2;2;2;2;0;0:00:00
Zeta;202108;mobile;SDPSwoopAV.NU1624UnbrandedSymp.320;23;20;20;24;29;0:00:29
Zeta;202108;mobile;SDPSwoopAV.NU1624UnbrandedSymp.728;3;3;3;3;0;0:00:00
Zeta;202108;tablet;SDPCrossix.NU1559Branded.160;1;1;1;1;0;0:00:00
Zeta;202108;tablet;SDPCrossix.NU1623Unbranded50.160;1;1;1;1;0;0:00:00
Zeta;202108;tablet;SDPCrossix.NU1624UnbrandedSymp.160;2;2;2;2;0;0:00:00
Zeta;202108;tablet;SDPCrossix.NU1624UnbrandedSymp.320;24;17;17;26;15;0:00:15
Zeta;202108;tablet;SDPSwoop.NU1559Branded.160;2;2;2;2;0;0:00:00
Zeta;202108;tablet;SDPSwoop.NU1624UnbrandedSymp.300;2;2;2;2;0;0:00:00
Zeta;202108;tablet;SDPSwoop.NU1624UnbrandedSymp.320;6;5;5;8;62;0:01:02
Zeta;202108;tablet;SDPSwoopAV.NU1559Branded.728;1;1;1;1;0;0:00:00
Acuity;202109;tablet;AcuityCrossixTargeting.SD_1624_v3_Symptom.728;1;1;1;1;0;0:00:00
Acuity;202109;tablet;AcuityCrossixTargeting.Dermicool_SDP_DTP_TalkToYourDoctor.728;1;1;1;1;0;0:00:00
Aptus;202109;desktop;DistributionDTC.NU1546.1;3;3;3;4;139;0:02:19
Aptus;202109;desktop;DistributionDTC.NU1623Unbranded50.300;11;10;10;11;0;0:00:00
Aptus;202109;desktop;DistributionDTC.NU1624UnbrandedSymp.300;8;8;8;8;0;0:00:00
Aptus;202109;desktop;DistributionDTC.NU1624UnbrandedSymp.320;76;67;65;76;0;0:00:00
Aptus;202109;desktop;DistributionDTC.NU1715.1;40;38;37;44;1649;0:27:29
Aptus;202109;mobile;AptusDermicoolDistributionDTP.NU1825.320x50;1;1;1;1;0;0:00:00
Aptus;202109;mobile;AptusDermicoolLTCDTP.NU1545.320x50;2;2;1;2;0;0:00:00
Aptus;202109;mobile;AptusDermicoolRetailDTP.NU1712.320x50;2;2;2;2;0;0:00:00
Aptus;202109;mobile;AptusDermicoolRetailDTP.NU1714.300x250;9;3;0;9;0;0:00:00
Aptus;202109;mobile;AptusDermicoolRetailDTP.NU1715.320x50;1;1;1;1;0;0:00:00
Aptus;202109;mobile;AptusDermicoolRetailDTP.NU1716.300x250;1;1;1;1;0;0:00:00
Aptus;202109;mobile;DistributionDTC.NU1546.1;431;305;300;440;13011;3:36:51
Aptus;202109;mobile;DistributionDTC.NU1623Unbranded50.300;395;291;280;396;9413;2:36:53
Aptus;202109;mobile;DistributionDTC.NU1624UnbrandedSymp.300;356;296;280;410;11491;3:11:31
Aptus;202109;mobile;DistributionDTC.NU1624UnbrandedSymp.320;4546;3620;3495;5134;112670;31:17:50
Aptus;202109;mobile;DistributionDTC.NU1715.1;5565;4692;4547;6346;119028;33:03:48
Aptus;202109;tablet;DistributionDTC.NU1546.1;12;7;6;14;24;0:00:24
Aptus;202109;tablet;DistributionDTC.NU1624UnbrandedSymp.300;2;2;2;2;0;0:00:00
Aptus;202109;tablet;DistributionDTC.NU1624UnbrandedSymp.320;30;22;21;35;306;0:05:06
Aptus;202109;tablet;DistributionDTC.NU1715.1;17;17;17;19;20;0:00:20
Emodo;202109;desktop;SDAPP.NU1559Branded.300;65;65;63;378;2647;0:44:07
Emodo;202109;desktop;SDAPP.NU1559Branded.728;182;162;161;607;4864;1:21:04
Emodo;202109;desktop;SDAPP.NU1623Unbranded50.728;206;179;169;220;2939;0:48:59
Emodo;202109;desktop;SDAPP.NU1624UnbrandedSymp.320;73;72;72;74;6;0:00:06
Emodo;202109;desktop;SDAPP.NU1624UnbrandedSymp.728;169;156;149;182;7312;2:01:52
Emodo;202109;mobile;SDAPP.NU1559Branded.300;43;42;42;48;142;0:02:22
Emodo;202109;mobile;SDAPP.NU1559Branded.728;41;39;39;46;699;0:11:39
Emodo;202109;mobile;SDAPP.NU1623Unbranded50.728;84;70;67;91;1872;0:31:12
Emodo;202109;mobile;SDAPP.NU1624UnbrandedSymp.320;1653;1387;1377;1963;45040;12:30:40
Emodo;202109;mobile;SDAPP.NU1624UnbrandedSymp.728;95;84;83;113;9799;2:43:19
Emodo;202109;tablet;SDAPP.NU1559Branded.300;6;6;6;8;3;0:00:03
Emodo;202109;tablet;SDAPP.NU1559Branded.728;147;129;129;170;5744;1:35:44
Emodo;202109;tablet;SDAPP.NU1623Unbranded50.728;146;122;113;154;2369;0:39:29
Emodo;202109;tablet;SDAPP.NU1624UnbrandedSymp.320;39;28;28;43;194;0:03:14
Emodo;202109;tablet;SDAPP.NU1624UnbrandedSymp.728;121;109;104;125;1379;0:22:59
Facebook;202109;desktop;FBNU1770.FBNU1770.1;16;9;6;30;3229;0:53:49
Facebook;202109;desktop;FBNU1795.FBNU1795.1;7;5;2;8;129;0:02:09
Facebook;202109;desktop;FBNU1796.FBNU1796.1;30;6;2;102;6900;1:55:00
Facebook;202109;mobile;FBNU1770.FBNU1770.1;10288;6514;6447;7355;137215;38:06:55
Facebook;202109;mobile;FBNU1795.FBNU1795.1;155;150;143;166;1129;0:18:49
Facebook;202109;mobile;FBNU1796.FBNU1796.1;161;113;110;158;7420;2:03:40
Facebook;202109;tablet;FBNU1770.FBNU1770.1;1388;1285;1263;1411;11882;3:18:02
Facebook;202109;tablet;FBNU1795.FBNU1795.1;65;63;59;65;391;0:06:31
Facebook;202109;tablet;FBNU1796.FBNU1796.1;23;23;23;26;1190;0:19:50
GoodRx;202109;desktop;BSDermicool.NU1559Branded.728;1;1;1;2;39;0:00:39
GoodRx;202109;desktop;BSDermicoolParkinsonDisease.NU1559Branded.728;1;1;1;1;0;0:00:00
GoodRx;202109;desktop;BSDermicoolQuetiapine.NU1559Branded.160;1;1;1;1;0;0:00:00
GoodRx;202109;desktop;BSDermicoolQuetiapine.NU1559Branded.728;8;8;8;8;0;0:00:00
GoodRx;202109;desktop;BSDermicoolSsias.NU1559Branded.160;1;1;1;1;38;0:00:38
GoodRx;202109;desktop;BSDermicoolSsias.NU1559Branded.728;2;2;2;2;0;0:00:00
GoodRx;202109;mobile;BSDermicoolSeroquel.NU1559Branded.300;1;1;1;1;0;0:00:00
GoodRx;202109;tablet;BSDermicoolQuetiapine.NU1559Branded.728;1;1;1;1;0;0:00:00
GoodRx;202109;tablet;BSDermicoolSsias.NU1559Branded.160;2;2;2;4;588;0:09:48
HealthUnion;202109;desktop;ConditionCenter.NU1559Branded.160;2;1;1;2;0;0:00:00
HealthUnion;202109;desktop;ConditionCenter.NU1559Branded.300;10;9;9;10;385;0:06:25
HealthUnion;202109;desktop;ConditionCenter.NU1559Branded.728;1;1;1;1;0;0:00:00
HealthUnion;202109;desktop;ConditionCenter.NU1624UnbrandedSymp.160;4;4;4;5;205;0:03:25
HealthUnion;202109;desktop;ConditionCenter.NU1624UnbrandedSymp.300;5;5;5;8;1009;0:16:49
